dir_id,dir_lname,movie_id,movie_title,actor_name,role_name,award
,,EBS50,King Kong,Noble Johnson,,
,,EBS50,King Kong,Steve Clemento,,
,,EBS50,King Kong,James Flavin,,
,,EBS90,Mighty Joe Young,Robert Armstrong,,
,,EBS90,Mighty Joe Young,Terry Moore,,
,,EBS90,Mighty Joe Young,,Joe Young,
,,EBS90,Mighty Joe Young,Ben Johnson,,
,,EBS90,Mighty Joe Young,Frank McHugh,,
EBu,E.Burns,EBu5,The Brothers McMullen,Edward Burns,,
,,EBu8,She's the One,Jennifer Aniston,Heather,
,,EBu8,She's the One,Cameron Diaz,,
,,EBu8,She's the One,Maxine Bahns,Heather,
,,EBu8,She's the One,John Mahoney,Francis,
,,EBu8,She's the One,Edward Burns,Mickey,
,,EBu8,She's the One,Mike McGlone,Papa,
,,EBu8,She's the One,,,
,,EBu8,She's the One,Anita Gillette,,
,,EBu8,She's the One,Leslie Mann,,
,,EBu10,Long Time; Nothing New,Lauren Holly,,
EBy,Bellamy,EBy10,Munster; Go Home,Fred Gwynne,Herman,
,,EBy10,Munster; Go Home,Yvonne deCarlo,,
,,EBy10,Munster; Go Home,Al Lewis,,
,,EBy10,Munster; Go Home,Butch Patrick,,
,,EBy10,Munster; Go Home,Debbie Watson,Marilyn,
,,EBy10,Munster; Go Home,Hermione Gingold,,
,,EBy10,Munster; Go Home,TerryThomas,,
,,EBy10,Munster; Go Home,John Carradine,,
,,EBy10,Munster; Go Home,Richard Dawson,,
,,EBy10,Munster; Go Home,Cliff Norton,,
,,EBy10,Munster; Go Home,Robert Pine,,
,,EBy20,Flood!,Robert Culp,,
,,EBy20,Flood!,Cameron Mitchell,,
,,EBy20,Flood!,Leif Garrett,,
,,EBy20,Flood!,Whit Bissell,,
,,EBy20,Flood!,Richard Baseheart,,
,,EBy20,Flood!,Barbara Hershey,,
,,EBy20,Flood!,Martin Milner,,
,,EBy20,Flood!,Carol Lindley,,
,,EBy20,Flood!,Roddy McDowall,,
,,EBy22,Fire!,Ernest Borgnine,,
,,EBy22,Fire!,Patty Duke Astin,,
,,EBy22,Fire!,Neville Brand,,
,,EBy22,Fire!,Erik Estrada,,
,,EBy22,Fire!,Lloyd Nolan,,
,,EBy22,Fire!,Vera Miles,,
,,EBy22,Fire!,Donna Mills,,
,,EBy22,Fire!,Gene Evans,,
,,EBy22,Fire!,Ty Hardin,,
,,EBy22,Fire!,Alex Cord,,
EBz,Buzzell,EBz30,At the Circus,Groucho Marx,,
,,EBz30,At the Circus,Chico Marx,,
,,EBz30,At the Circus,Harpo Marx,,
,,EBz30,At the Circus,Margaret Dumont,,
,,EBz30,At the Circus,Florence Rice,,
,,EBz30,At the Circus,Kenny Baker,,
,,EBz30,At the Circus,Eve Arden,,
,,EBz30,At the Circus,Nat Pendleton,,
,,EBz30,At the Circus,Fritz Feld,,
,,EBz35,Go West,Groucho Marx,,
,,EBz35,Go West,Chico Marx,,
,,EBz35,Go West,Harpo Marx,,
,,EBz35,Go West,John Carroll,,
,,EBz35,Go West,Diana Lewis,,
,,EBz35,Go West,Walter Woolf King,,
,,EBz35,Go West,Robert Barat,,
,,EBz35,Go West,June MacCloy,,
,,EBz46,The Getaway,Robert Sterling,,
,,EBz46,The Getaway,Dan Dailey,,
,,EBz46,The Getaway,Donna Reed,,
,,EBz46,The Getaway,Charles Winninger,,
,,EBz46,The Getaway,Henry ONeil,,
,,EBz60,Neptune's Daughter,Esther Williams,,
,,EBz60,Neptune's Daughter,Ricardo Montalban,,
,,EBz60,Neptune's Daughter,Ted deCorsica,,
,,EBz60,Neptune's Daughter,Xavier Cugat,,
,,EBz60,Neptune's Daughter,Mike Mazurki,,
,,EBz60,Neptune's Daughter,Betty Garrett,,
,,EBz60,Neptune's Daughter,Red Skelton,,
,,EBz60,Neptune's Daughter,Keenan Wynn,,
ECa,Carewe,ECa62,The Girl of the Golden West,Sylvia Breamer,,
,,ECa62,The Girl of the Golden West,J.Warren Kerrigan,,
,,ECa64,New Moon,Lawrence Tibbett,,
,,ECa64,New Moon,Grace Moore,,
,,ECa65,The Spoilers,Gary Cooper,,
,,ECa65,The Spoilers,William 'Stage' Boyd,,
,,ECa65,The Spoilers,Betty Compson,,
,,ECa65,The Spoilers,Kay Johnson,,
,,ECa65,The Spoilers,Harry Green,,
,,ECa65,The Spoilers,Slim Summerville,,
ECh,E.Cohen,ECh10,The Quarrel,Saul Rubinek,,
,,ECh10,The Quarrel,R.H. Thompson,,
ECl,Clifton,ECl10,Seven Doors to Death,Chick Chandler,,
,,ECl10,Seven Doors to Death,June Clyde,,
,,ECl10,Seven Doors to Death,George Meeker,,
,,ECl10,Seven Doors to Death,Michael Raffetto,,
ECn,Cline,ECn166,The Villain Still Pursued Her,Buster Keaton,,
,,ECn167,The Bank Dick,W.C. Fields,Egbert Souse,
,,ECn167,The Bank Dick,,,
,,ECn167,The Bank Dick,,,
,,ECn167,The Bank Dick,,,
,,ECn167,The Bank Dick,Grady Sutton,Og Oggilby,
,,ECn167,The Bank Dick,Una Merkel,,
,,ECn167,The Bank Dick,Franklin Pangborn,,
,,ECn167,The Bank Dick,Shemp Howard,,
,,ECn168,My Little Chickadee,W.C. Fields,,
,,ECn168,My Little Chickadee,Mae West,,
,,ECn168,My Little Chickadee,Joseph Calleia,,
,,ECn168,My Little Chickadee,Dick Foran,,
,,ECn168,My Little Chickadee,Ruth Donelly,,
,,ECn168,My Little Chickadee,Margaret Hamilton,,
,,ECn168,My Little Chickadee,Donald Meek,,
,,ECn177,Crazy House,Ole Olsen,,
,,ECn177,Crazy House,Chic Johnson,,
,,ECn177,Crazy House,Martha ODriscoll,,
,,ECn177,Crazy House,Patrick Knowles,,
,,ECn177,Crazy House,Lon Chaney~jr.,,
,,ECn177,Crazy House,Shemp Howard,,
,,ECn177,Crazy House,Basil Rathbone,Holmes,
,,ECn177,Crazy House,Nigel Bruce,Watson,
,,ECn177,Crazy House,Billy Gilbert,,
,,ECn177,Crazy House,Franklin Pangborn,,
,,ECn177,Crazy House,Hans Conried,,
,,ECn177,Crazy House,Count Basie,,
,,ECn177,Crazy House,Five Hertzogs,,
,,ECn177,Crazy House,Fiorello LaGuardia,Fiorello LaGuardia,
EdC,deConcini,EdC10,Hitler: The Last Ten Days,Alec Guinness,Adolf Hitler,
,,EdC10,Hitler: The Last Ten Days,Simon Ward,,
,,EdC10,Hitler: The Last Ten Days,Doris Kunstmann,Eva Braun,
,,EdC10,Hitler: The Last Ten Days,Diane Cilento,,
,,EdC10,Hitler: The Last Ten Days,Eric Porter,,
,,EdC10,Hitler: The Last Ten Days,Adolfo Celi,,
,,EdC10,Hitler: The Last Ten Days,Joss Ackland,,
EdE,DelaEglesia,EdE10,Il Deputado,Jose Sacristan,,
EDF,DeFilippo,EDF10,Side Street Story,Eduarado DeFilippo,,
EDi,Dickerson,EDi12,Surviving the Game,Ice T,Jack Mason,
,,EDi12,Surviving the Game,Rutger Hauer,,
,,EDi12,Surviving the Game,Gary Busey,,
,,EDi12,Surviving the Game,Bill Hawkins,,
,,EDi12,Surviving the Game,John C. McGinley,,
,,EDi12,Surviving the Game,Charles S. Dutton,,
,,EDi12,Surviving the Game,F.Murray Abrahams,,
,,EDi14,Tales from the Crypt: Demon Knight,Billy Zale,,
,,EDi14,Tales from the Crypt: Demon Knight,William Saddler,,
,,EDi14,Tales from the Crypt: Demon Knight,Jada Pinkett,,
,,EDi14,Tales from the Crypt: Demon Knight,Brenda Bakke,,
,,EDi14,Tales from the Crypt: Demon Knight,C.C.H. Pounder,,
,,EDi14,Tales from the Crypt: Demon Knight,Thomas Haden Church,,
EdK,Kull,EdK10,The New Adventures of Tarzan,Herman Brix,Tarzan,
,,EdK10,The New Adventures of Tarzan,Ula Holt,Jane,
,,EdK10,The New Adventures of Tarzan,Frank Baker,,
,,EdK10,The New Adventures of Tarzan,Dale Walsh,,
,,EdK15,Tarzan and the Green Goddess,Herman Brix,Tarzan,
,,EdK15,Tarzan and the Green Goddess,Ula Holt,Jane,
,,EdK15,Tarzan and the Green Goddess,Frank Baker,,
,,EdK15,Tarzan and the Green Goddess,Dale Walsh,,
EDm,Dmytryk,EDm18,Tender Comrade,Ginger Rogers,,
,,EDm18,Tender Comrade,Robert Ryan,,
,,EDm18,Tender Comrade,Ruth Hussey,,
,,EDm18,Tender Comrade,Patricia Collinge,,
,,EDm18,Tender Comrade,Mady Christians,,
,,EDm18,Tender Comrade,Kim Hunter,,
,,EDm18,Tender Comrade,Jane Darwell,,
,,EDm20,Captive Wild Woman,Milburn Stone,,
,,EDm20,Captive Wild Woman,Evelyn Ankers,,
,,EDm20,Captive Wild Woman,John Carradine,,
,,EDm20,Captive Wild Woman,Acquanetta,,
,,EDm20,Captive Wild Woman,Clyde Beatty,,
,,EDm20,Captive Wild Woman,Lloyd Corrigan,,
,,EDm20,Captive Wild Woman,Fay Hemlm,,
,,EDm22,Murder; My Sweet,Dick Powell,Philip Marlowe,
,,EDm22,Murder; My Sweet,Claire Trevor,,
,,EDm22,Murder; My Sweet,Anne Shirley,,
,,EDm22,Murder; My Sweet,Mike Mazurki,Moose Malloy,
,,EDm22,Murder; My Sweet,Otto Kruger,,
,,EDm22,Murder; My Sweet,Esther Howard,,
,,EDm22,Murder; My Sweet,Miles Mander,,
,,EDm22,Murder; My Sweet,Ralf Harolde,,
,,EDm24,Cornered,Dick Powell,,
,,EDm25,Till the End of Time,Dorothy McGuire,,
,,EDm25,Till the End of Time,Guy Madison,,
,,EDm25,Till the End of Time,Bill William,,
,,EDm25,Till the End of Time,Robert Mitchum,,
,,EDm25,Till the End of Time,Tom Tully,,
,,EDm25,Till the End of Time,William Gargan,,
,,EDm25,Till the End of Time,Jean Porter,,
,,EDm25,Till the End of Time,Johnny Sands,,
,,EDm25,Till the End of Time,Loren Tindall,,
,,EDm25,Till the End of Time,Ruth Nelson,,
,,EDm25,Till the End of Time,Selena Reynolds,,
,,EDm25,Till the End of Time,Harry vanZell,,
,,EDm25,Till the End of Time,Richard Benedict,,
,,EDm26,Crossfire,Robert Young,,
,,EDm26,Crossfire,Robert Ryan,Montgomery,
,,EDm26,Crossfire,Robert Mitchum,,
,,EDm26,Crossfire,Gloria Grahame,,AAN
,,EDm26,Crossfire,George Cooper,,
,,EDm26,Crossfire,May Mitchell,,
,,EDm26,Crossfire,Richard Benedict,,
,,EDm26,Crossfire,Sam Levene,Samuels,
,,EDm26,Crossfire,Paul Kelly,,
,,EDm26,Crossfire,Steve Brodie,,
,,EDm26,Crossfire,Lex Baxter,,
,,EDm34,The Caine Mutiny,Humphrey Bogart,,
,,EDm34,The Caine Mutiny,Fred MacMurray,,
,,EDm34,The Caine Mutiny,Jose Ferrer,,
,,EDm34,The Caine Mutiny,Van Johnson,,
,,EDm34,The Caine Mutiny,Lee Marvin,,
,,EDm34,The Caine Mutiny,E.G. Marshall,,
,,EDm35,Broken Lance,Spencer Tracy,,
,,EDm35,Broken Lance,Richard Widmark,John,
,,EDm35,Broken Lance,Robert Wagner,,
,,EDm35,Broken Lance,Jean Peters,,
,,EDm35,Broken Lance,Katy Jurado,,AAN
,,EDm35,Broken Lance,Hugh OBrian,,
,,EDm35,Broken Lance,Eduard Franz,,
,,EDm37,Soldier of Fortune,Clark Gable,,
,,EDm37,Soldier of Fortune,Susan Hayward,,
,,EDm37,Soldier of Fortune,Michael Rennie,,
,,EDm38,The Left Hand of God,Humphrey Bogart,,
,,EDm38,The Left Hand of God,Gene Tierney,,
,,EDm38,The Left Hand of God,Lee J. Cobb,,
,,EDm38,The Left Hand of God,E.G. Marshall,,
,,EDm38,The Left Hand of God,Agenes Moorehead,,
,,EDm39,The Mountain,Spencer Tracy,,
,,EDm39,The Mountain,Robert Wagner,,
,,EDm39,The Mountain,Claire Trevor,,
,,EDm39,The Mountain,William Demarest,,
,,EDm39,The Mountain,E.G. Marshall,,
,,EDm41,The Young Lions,Marlon Brando,,
,,EDm41,The Young Lions,Dean Martin,,
,,EDm43,The Blue Angel,May Britt,,
,,EDm43,The Blue Angel,Curt Jurgens,,
,,EDm43,The Blue Angel,Theodore Bikel,,
,,EDm43,The Blue Angel,John Banner,,
,,EDm44,Warlock,Henry Fonda,,
,,EDm44,Warlock,Anthony Quinn,,
,,EDm46,The Carpetbaggers,George Peppard,Jonas Cord,
,,EDm46,The Carpetbaggers,Carl Baker,,
,,EDm46,The Carpetbaggers,Alan Ladd,Nevada Smith,
,,EDm46,The Carpetbaggers,Elisabeth Ashley,,
,,EDm46,The Carpetbaggers,,,
,,EDm46,The Carpetbaggers,,,
,,EDm46,The Carpetbaggers,,Eliaias,
,,EDm46,The Carpetbaggers,,Jediah,
,,EDm46,The Carpetbaggers,,Jennie Denton,
,,EDm46,The Carpetbaggers,,Bud,
,,EDm55,Alvarez Kelly,William Holden,,
,,EDm55,Alvarez Kelly,Richard Widmark,,
,,EDm55,Alvarez Kelly,Janice Rule,,
,,EDm40,Raintree County,Montgomery Clift,,
,,EDm40,Raintree County,Elizabeth Taylor,,AAN
,,EDm40,Raintree County,Eva Marie Saint,,
,,EDm40,Raintree County,Nigel Patrick,,
,,EDm40,Raintree County,Lee Marvin,,
,,EDm40,Raintree County,Rod Taylor,,
,,EDm40,Raintree County,Abnes Moorehead,,
,,EDm40,Raintree County,Walter Abel,,
,,EDm40,Raintree County,Jarma Lewis,,
,,EDm40,Raintree County,Tom Drake,,
,,EDm40,Raintree County,Gardner McKay,,
,,EDm40,Raintree County,Rhys Williams,,
,,EDm58,Bluebeard,Richard Burton,,
,,EDm58,Bluebeard,Raquel Welch,,
,,EDm58,Bluebeard,Joey Heatherton,Anne,
,,EDm58,Bluebeard,Virna Lisi,,
,,EDm58,Bluebeard,Sybil Danning,,
,,EDm58,Bluebeard,Agostina Belli,Caroline,
,,EDm58,Bluebeard,Nathalie Delon,Erika,
,,EDm58,Bluebeard,Marilu Toto,Brigitt,
,,EDm58,Bluebeard,Karin Schubert,Greta,
EDr,Drilling,EDr10,River Red,Tom Everett,,
,,EDr10,River Red,David Moscow,,
EdS,Sedgwick,EdS50,The Camaraman,Buster Keaton,,
,,EdS50,The Camaraman,Marceline Day,,
,,EdS50,The Camaraman,Edward Brophy,,
,,EdS50,The Camaraman,Josephine,,
,,EdS60,Free and Easy,Buster Keaton,,
,,EdS60,Free and Easy,Anita Page,,
,,EdS60,Free and Easy,Robert Montgomery,,
,,EdS60,Parlor; Bedroom; and Bath,Buster Keaton,,
,,EdS70,The Passionate Plumber,Buster Keaton,,
,,EdS70,The Passionate Plumber,Jimmy Durante,,
,,EdS75,Speak Easily,Buster Keaton,,
,,EdS75,Speak Easily,Jimmy Durante,,
,,EdS75,Speak Easily,Thelma Todd,,
,,EdS75,Speak Easily,Ruth Selwyn,,
EDW,E.D.Wood~jr,EDW10,Glen and Glenda,Edward D. Wood~jr.,Glen; Glenda,
,,EDW10,Glen and Glenda,Lyle Talbot,,
,,EDW10,Glen and Glenda,Timothy Farrell,,
,,EDW10,Glen and Glenda,Dolores Fuller,,
,,EDW10,Glen and Glenda,Tommy Haynes,Alan; Ann,
,,EDW10,Glen and Glenda,Bela Lugosi,,
,,EDW13,Jail Bait,Dolores Fuller,,
,,EDW13,Jail Bait,Lyle Talbot,,
,,EDW13,Jail Bait,Steve Reeves,,
,,EDW13,Jail Bait,Theodora Thurman,,
,,EDW14,Bride of the Monster,Bela Lugosi,,
,,EDW14,Bride of the Monster,Tor Johnson,,
,,EDW14,Bride of the Monster,,,
,,EDW22,Plan 9 From Outer Space,Bela Lugosi,,
,,EDW22,Plan 9 From Outer Space,Tor Johnson,,
,,EDW22,Plan 9 From Outer Space,Gregory Ealcott,,
,,EDW22,Plan 9 From Outer Space,Mona McKinnon,,
,,EDW22,Plan 9 From Outer Space,Vampyra,,
,,EDW22,Plan 9 From Outer Space,Lyle Talbot,,
EdY,Yang,EdY10,A Summer for Love,,,
EFo,Forsyth,EFo10,Chesty Anderson; U.S. Navy,Shari Eubank,,
,,EFo10,Chesty Anderson; U.S. Navy,Scatman Crothers,,
,,EFo10,Chesty Anderson; U.S. Navy,Fred Willard,,
,,EFo10,Chesty Anderson; U.S. Navy,Frank Campanella,,
,,EFo10,Chesty Anderson; U.S. Navy,Dorri Thompson,,
,,EFo10,Chesty Anderson; U.S. Navy,Rosanne Katon,,
,,EFo10,Chesty Anderson; U.S. Navy,Marcie Barkin,,
EG,E.Goulding,EG3,Love,Greta Garbo,Anna Karenina,
,,EG3,Love,John Gilbert,Vronsky,
,,EG3,Love,Brandon Hurst,,
,,EG3,Love,Philippe deLacy,,
,,EG3,Love,George Fawcett,,
,,EG3,Love,Emily Fitzroy,,
,,EG10,Blondie of the Follies,Marion Davis,,
,,EG10,Blondie of the Follies,Jimmy Durante,,
,,EG10,Blondie of the Follies,Robert Montgomery,,
,,EG10,Blondie of the Follies,Billie Dove,,
,,EG10,Blondie of the Follies,James Gleson,,
,,EG10,Blondie of the Follies,Zasu Pitts,,
,,EG10,Blondie of the Follies,Sidney Toler,,
,,EG10,Blondie of the Follies,Douglas Dumbrille,,
,,EG11,Grand Hotel,Lionel Barrymore,,
,,EG11,Grand Hotel,Joan Crawford,,
,,EG11,Grand Hotel,John Barrymore,,
,,EG11,Grand Hotel,Wallace Beery,,
,,EG11,Grand Hotel,Jean Hersholt,,
,,EG11,Grand Hotel,Lewis Stone,,
,,EG16,The Dawn Patrol,Errol Flynn,,
,,EG16,The Dawn Patrol,Basil Rathbone,,
,,EG16,The Dawn Patrol,David Niven,,
,,EG16,The Dawn Patrol,Melville Cooper,,
,,EG16,The Dawn Patrol,Donald Crisp,,
,,EG16,The Dawn Patrol,Barry Fitzgerald,,
,,EG16,The Dawn Patrol,Carl Esmond,,
,,EG17,Dark Victory,Bette Davis,,AAN
,,EG17,Dark Victory,George Brent,,
,,EG17,Dark Victory,Humphrey Bogart,,
,,EG17,Dark Victory,Ronald Reagan,,
,,EG17,Dark Victory,Geraldine Fitzgerald,,
,,EG17,Dark Victory,Henry Travers,,
,,EG17,Dark Victory,Cora Witherspoon,,
,,EG17,Dark Victory,Dorothy Peterson,,
,,EG18,The Old Maid,Betty Davis,,
,,EG18,The Old Maid,Miriam Hopkins,,
,,EG18,The Old Maid,George Brent,,
,,EG18,The Old Maid,Jane Bryan,,
,,EG18,The Old Maid,Donald Crisp,,
,,EG18,The Old Maid,Louise Fazenda,,
,,EG18,The Old Maid,Jerome Cowan,,
,,EG18,The Old Maid,William Lundigan,,
,,EG20,The Razor's Edge,Tyrone Power,,
,,EG20,The Razor's Edge,Gene Tierney,,
,,EG20,The Razor's Edge,Anne Baxter,,AA
,,EG20,The Razor's Edge,Herbert Marshall,W.Somerset Maugham,
,,EG20,The Razor's Edge,Clifton Webb,,
,,EG20,The Razor's Edge,Lucile Watson,,
,,EG20,The Razor's Edge,Frank Latimore,,
,,EG20,The Razor's Edge,Elsa Lanchester,,
,,EG20,The Razor's Edge,Fritz Korther,,
,,EG20,The Razor's Edge,Jon Wengraf,,
,,EG20,The Razor's Edge,Cecil Humphreys,,
,,EG20,The Razor's Edge,John Payne,,
,,EG23,The Constant Nymph,Charles Boyer,,
,,EG23,The Constant Nymph,Joan Fontaine,,AAN
,,EG23,The Constant Nymph,Alexis Smith,,
,,EG23,The Constant Nymph,Brenda Marshall,,
,,EG23,The Constant Nymph,Charles Coburn,,
,,EG23,The Constant Nymph,May Whitty,,
,,EG23,The Constant Nymph,Peter Lorre,,
,,EG23,The Constant Nymph,Joyce Reynolds,,
,,EG23,The Constant Nymph,Jean Muir,,
,,EG23,The Constant Nymph,Edward Cianelli,,
,,EG23,The Constant Nymph,Montagu Love,,
,,EG23,The Constant Nymph,Andre Charlot,,
,,EG24,Claudia,Dorothy McGuire,Claudia,
,,EG24,Claudia,Robert Young,,
,,EG24,Claudia,Ina Claire,,
,,EG24,Claudia,,Dr.Marron,
,,EG24,Claudia,,Bertha,
,,EG24,Claudia,Olga Baclanova,,
,,EG24,Claudia,Reginald Gardiner,,
,,EG25,Of Human Bondage,Paul Henreid,,
,,EG25,Of Human Bondage,Eleanor Parker,,
,,EG25,Of Human Bondage,Alexis Smith,,
,,EG25,Of Human Bondage,Edmund Gwenn,,
,,EG25,Of Human Bondage,Patric Knowles,,
,,EG25,Of Human Bondage,Janis Paige,,
,,EG25,Of Human Bondage,Henry Stephenson,,
,,EG27,Nightmare Alley,Tyrone Power,Stan,
,,EG27,Nightmare Alley,,,
,,EG27,Nightmare Alley,Joan Blondell,,
,,EG27,Nightmare Alley,Ian Keith,,
,,EG27,Nightmare Alley,Coleen Gray,,
,,EG27,Nightmare Alley,Helen Walker,,
,,EG27,Nightmare Alley,Taylor Holmes,,
,,EG27,Nightmare Alley,Mike Mazurki,,
,,EG28,Everybody does it,Celeste Holm,,
,,EG28,Everybody does it,Paul Douglas,,
,,EG28,Everybody does it,Linda Darnell,,
,,EG28,Everybody does it,Charles Coburn,,
,,EG28,Everybody does it,Millard Mitchell,,
,,EG28,Everybody does it,Goerge Tobias,,
,,EG28,Everybody does it,Lucile Watson,,
,,EG28,Everybody does it,John Hoyt,,
,,EG28,Everybody does it,Leon Belasco,,
EGC,Castellani,EGC10,Scaramouche,Michael Sarrazin,Scaramouche,
,,EGC10,Scaramouche,Ursula Andress,Josephine,
,,EGC10,Scaramouche,Aldo Maccione,Napoleon,
EgM,E.Martin,EgM10,Bad Man's River,Gina Lollobrigida,,
,,EgM10,Bad Man's River,James Mason,,
,,EgM10,Bad Man's River,Lee VanCleef,,
,,EgM12,Horror Express,Telly Savalas,,
,,EgM12,Horror Express,Christopher Lee,,
,,EgM12,Horror Express,Peter Cushing,,
EGU,Ulmer,EGU1,The Black Cat,Boris Karloff,,
,,EGU1,The Black Cat,Bela Lugosi,,
,,EGU1,The Black Cat,David Manners,,
,,EGU1,The Black Cat,Jaquline Wells,,
,,EGU1,The Black Cat,Egon Brecher,,
,,EGU17,Bluebeard,John Carradine,,
,,EGU17,Bluebeard,Jean Parker,,
,,EGU17,Bluebeard,Ludwig Stoessel,,
,,EGU17,Bluebeard,Nils Asther,,
,,EGU17,Bluebeard,Iris Adrian,,
,,EGU18,Strange Illusion,,,
,,EGU40,Daughter of Dr.~Jekyll,Gloria Talbot,Frankenstein,
,,EGU40,Daughter of Dr.~Jekyll,John Agar,,
,,EGU40,Daughter of Dr.~Jekyll,Artuhr Shield,,
,,EGU40,Daughter of Dr.~Jekyll,Barry Fitzgerald,,
EHe,Heumann,EHe10,Port Djema,JeanIves Dubois,,
EHG,E.H.Griffth,EHG15,Holiday,Ann Harding,,AAN
,,EHG15,Holiday,Robert Ames,,
,,EHG15,Holiday,Mary Astor,,
,,EHG15,Holiday,Edward Everett Horton,,
,,EHG15,Holiday,Monroe Owsley,,
,,EHG15,Holiday,Hedda Hopper,,
,,EHG15,Holiday,William Holden,,
,,EHG20,The Animal Kingdom,Leslie Howard,,
,,EHG20,The Animal Kingdom,Ann Harding,,
,,EHG20,The Animal Kingdom,Myrna Loy,,
,,EHG20,The Animal Kingdom,Neil Hamilton,,
,,EHG20,The Animal Kingdom,William Gargan,,
,,EHG20,The Animal Kingdom,Henry Stephenson,,
,,EHG20,The Animal Kingdom,Ilka Chase,,
,,EHG30,Next Time We Love,Margaret Sullavan,,
,,EHG30,Next Time We Love,James Stewart,,
,,EHG30,Next Time We Love,Ray Milland,,
,,EHG30,Next Time We Love,Grant Mitchell,,
,,EHG30,Next Time We Love,Robert McWade,,
,,EHG30,Next Time We Love,Anne Demetrio,,
,,EHG38,Safari,Douglas Fairbanks~jr,,
,,EHG38,Safari,Madeleine Carroll,,
,,EHG38,Safari,Tulio Carminata,,
,,EHG38,Safari,Billy Gilbert,,
,,EHG38,Safari,Muriel Angelus,,
,,EHG38,Safari,Lynne Overman,,
,,EHG38,Safari,Estelle Brody,,
,,EHG48,Young and Willing,William Holden,,
,,EHG48,Young and Willing,Susan Hayward,,
,,EHG48,Young and Willing,Robert Benchley,,
,,EHG48,Young and Willing,Eddie Bracken,,
,,EHG48,Young and Willing,James Brown,,
,,EHG48,Young and Willing,Barbara Britton,,
,,EHG50,The Sky's the Limit,Fred Astaire,,
,,EHG50,The Sky's the Limit,Joan Leslie,,
,,EHG50,The Sky's the Limit,Robert Benchley,,
,,EHG50,The Sky's the Limit,Robert Ryan,,
,,EHG50,The Sky's the Limit,Elizabeth Patterson,,
,,EHG50,The Sky's the Limit,Marjorie Gateson,,
,,EHG50,The Sky's the Limit,Eric Blore,,
,,EHG50,The Sky's the Limit,Paul Hurst,,
,,EHG50,The Sky's the Limit,Clarence Kolb,,
,,EHG50,The Sky's the Limit,Freddie Slack,,
EHo,Hong,EHo10,They Call Me Bruce,Johnny Yune,,
,,EHo10,They Call Me Bruce,Margaux Hemingway,,
,,EHo10,They Call Me Bruce,Ralph Mauro,,
EiC,Cohl,EiC10,Le Binetoscope,,Fantomas,
EJL,LeSaint,EJL10,The Three Godfathers,Harry Carey,,
,,EJL10,The Three Godfathers,Stella Rosato,,
,,EJL10,The Three Godfathers,George Berrill,,
,,EJL10,The Three Godfathers,Frank Lanning,,
,,EJL10,The Three Godfathers,Joe Rickson,,
,,EJL10,The Three Godfathers,Hart Hoxie,,
EK,Kazan,EK1,A Tree Grows in Brooklyn,Peggy Ann Garner,,AA
,,EK1,A Tree Grows in Brooklyn,James Dunn,,AA
,,EK1,A Tree Grows in Brooklyn,Dorothy McGuire,,
,,EK1,A Tree Grows in Brooklyn,Joan Blondell,,
,,EK1,A Tree Grows in Brooklyn,Lloyd Nolan,,
,,EK1,A Tree Grows in Brooklyn,Ted Donaldson,,
,,EK1,A Tree Grows in Brooklyn,James Gleason,,
,,EK1,A Tree Grows in Brooklyn,Ruth Nelson,,
,,EK1,A Tree Grows in Brooklyn,John Alexander,,
,,EK1,A Tree Grows in Brooklyn,Adelene deWalt Reynolds,,
,,EK1,A Tree Grows in Brooklyn,Charles Halton,,
,,EK2,America; America,Stathis Giallelis,,
,,EK2,America; America,Paul Mann,,
,,EK2,America; America,Linda Marsh,,
,,EK2,America; America,Lou Antinio,,
,,EK2,America; America,Salem Ludwig,,
,,EK2,America; America,Frank Wolff,,
,,EK2,America; America,John Marley,,
,,EK3,Boomerang,Dana Andrews,,
,,EK3,Boomerang,Jane Wyatt,,
,,EK3,Boomerang,Lee J. Cobb,,
,,EK3,Boomerang,Cara Williams,,
,,EK4,Gentleman's Agreement,Gregory Peck,Phil Green,AAN
,,EK4,Gentleman's Agreement,Dorothy McGuire,Kathy Lacey,AAN
,,EK4,Gentleman's Agreement,John Garfield,Dave Goldman,
,,EK4,Gentleman's Agreement,Celeste Holm,Anne Detrey,AA
,,EK4,Gentleman's Agreement,Anne Revere,Mrs. Green,AAN
,,EK4,Gentleman's Agreement,June Havoc,Miss Wales,
,,EK4,Gentleman's Agreement,Albert Dekker,John Minify,
,,EK4,Gentleman's Agreement,,,
,,EK4,Gentleman's Agreement,Jane Wyatt,,
,,EK4,Gentleman's Agreement,Dean Stockwell,Tommy Green,
,,EK4,Gentleman's Agreement,Nicholas Joy,Dr. Craigie,
,,EK4,Gentleman's Agreement,Sam Jaffe,Lieberman,
,,EK4,Gentleman's Agreement,Harold Vermilyea,Jordan,
,,EK4,Gentleman's Agreement,Ransom M. Sherman,Bill Payson,
,,EK4,Gentleman's Agreement,Kathleen Lockhart,Mrs. Minify,
,,EK5,Panic in the Streets,Richard Widmark,,
,,EK5,Panic in the Streets,Jack Palance,,
,,EK5,Panic in the Streets,Paul Douglas,,
,,EK5,Panic in the Streets,Barbara BelGeddes,,
,,EK5,Panic in the Streets,Zero Mostel,,
,,EK6,A Streetcar Named Desire,Vivien Leigh,Blanche,AA
,,EK6,A Streetcar Named Desire,Marlon Brando,Stan Kowalski,AAN
